table,column,short_name,label,data_type,questionnaire_title,source,anon
qr_sf_pcl_5_s4,b4f73ad2-ed7a-4268-9057-a4a72b50dd10,short_form_pcl_6,"Short-Form PCL-5 (IPC Session 2) - In the past month, how much were you bothe...",text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,d4b3bbcc-6d23-45e1-9755-1aa0bfc1b646,place_declare_values_2,A place to declare values that cannot be created using FHIRPath such as Codin...,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,d590116a-ec42-46e3-8ab6-6259307af17e,pcl_item_2,PCL-5 Item,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,d5a448fb-4db7-45e8-858b-f2d2e7cb0eef,pcl_item_3,PCL-5 Item,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,e13d2bb9-20a6-4605-a33f-5d9047f6b6a8,short_form_pcl_7,"Short-Form PCL-5 (IPC Session 2) - In the past month, how much were you bothe...",text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,ea00e468-9c26-4a1c-a0af-1b72923b1e2e,place_declare_values_3,A place to declare values that cannot be created using FHIRPath such as Codin...,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,eb42041c-cb74-4d5e-8a29-941776cc0b6e,short_form_pcl_8,"Short-Form PCL-5 (IPC Session 2) - In the past month, how much were you bothe...",text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,encounter-id,place_declare_values_4,A place to declare values that cannot be created using FHIRPath such as Codin...,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,f1.26.1,form_question,Form F1 Question 26,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,f1.27.1,form_question_2,Form F1 Question 27,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,f1.28.1,form_question_3,Form F1 Question 28,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,f1.29.1,form_question_4,Form F1 Question 29,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sf_pcl_5_s4,f1.30.1,form_question_5,Form F1 Question 30,text,Short-Form PCL-5-8 (IPC Session 4),questionnaire,FALSE
qr_sociodemographic_survey,questionnaire_id,questionnaire_id,Questionnaire ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,subject_patient_id,subject_patient_id,Subject Patient ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,encounter_id,encounter_id,Encounter ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,author_practitioner_id,author_practitioner_id,Author Practitioner ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,practitioner_location_id,practitioner_location_id,Practitioner Location ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,practitioner_organization_id,practitioner_organization_id,Practitioner Organization ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,practitioner_id,practitioner_id,Practitioner ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,practitioner_careteam_id,practitioner_careteam_id,Practitioner Care Team ID,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,application_version,application_version,Application Version,text,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,qr_id,qr_id,Questionnaire Response ID,character varying,Sociodemographic Survey,system,FALSE
qr_sociodemographic_survey,05990b62-11a8-4ab7-8988-1d2a17edcff7,you_not_born,"Sociodemographic Survey - If you were NOT born in the US, how long have you l...",text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,0e027468-c1e9-4977-f5f5-1cfa00ab8af5,please_specify,Sociodemographic Survey - Please specify:,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,1fdf1a17-7af6-413f-81e9-cf6823fe7fde,please_specify_2,Sociodemographic Survey - Please specify,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,2f8a7973-d9bb-493b-aa68-fb01e0f1aefe,you_born,Sociodemographic Survey - Where were you born?,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,3409c1f0-adf5-4b3b-8ea3-e7672e4cb5af,zip_code_you,Sociodemographic Survey - What is the zip code of where you currently live?,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,3960c72d-b6e7-418e-86e9-f8348a49e739,your_biological_sex,Sociodemographic Survey - What was your biological sex at birth?,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,4baa9e68-fe7a-489a-8b03-cc045b53d93d,please_enter_number,Sociodemographic Survey - Please enter the number of years,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,5b133a13-0303-4d2f-8884-ffa931d2c173,like_know_you,"Sociodemographic Survey - We would like to know about what you do, are you…",text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,66d30814-73ea-4fa4-edf8-d0d79378b130,demographic_question,Demographic Question,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,6e621fcc-a25c-4070-8fda-894bb9df68e4,please_enter_number_2,Sociodemographic Survey - Please enter the number of months,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,7b68e9a3-703a-4b57-876e-8dd400826db9,your_race_ethnicity,Sociodemographic Survey - What is your race and/or ethnicity?,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,8f600ee9-8d17-43df-ed68-c9a7de2da7d0,following_best_represents,Sociodemographic Survey - Which of the following best represents how you thin...,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,92fed595-49f2-4fab-81ff-885941f31e07,client_first_learn,Sociodemographic Survey - Where did this client first learn about ENGAGE?,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,9cce9788-d7e7-4456-d455-5bd8dc3d2f2a,your_marital_status,Sociodemographic Survey - What is your marital status?,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,b4afce83-4279-4d19-8a8b-1e0b7e1ba73c,term_best_expresses,Sociodemographic Survey - What term best expresses how you describe your gend...,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,d7e0e5c9-35bd-40bc-9224-9cf9e4b9dbba,highest_grade_level,Sociodemographic Survey - What was the highest grade or level of school that ...,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,f11fe547-9be9-4693-8a85-f252e4a6262f,please_specify_territory,Sociodemographic Survey - Please specify the U.S. Territory/Commonwealth (e.g...,text,Sociodemographic Survey,questionnaire,FALSE
qr_sociodemographic_survey,patient-age,patient_age,Patient Age,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient-biological-sex,patient_biological_sex,Patient Biological Sex,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient-dob,patient_dob,Patient Date of Birth,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient-gender-identity,patient_gender_identity,Patient Gender Identity,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient-how-you-think-of-yourself,patient_how_you_think_of_yourself,Patient How You Think of Yourself,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient-name,patient_name,Patient Name,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,patient-pronouns,patient_pronouns,Patient Pronouns,text,Sociodemographic Survey,generated,TRUE
qr_sociodemographic_survey,task-id-socio-pdf,task_socio_pdf,Task ID Socio PDF,text,Sociodemographic Survey,questionnaire,FALSE
qr_spi_subform_1,questionnaire_id,questionnaire_id,Questionnaire ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,subject_patient_id,subject_patient_id,Subject Patient ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,encounter_id,encounter_id,Encounter ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,author_practitioner_id,author_practitioner_id,Author Practitioner ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,practitioner_location_id,practitioner_location_id,Practitioner Location ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,practitioner_organization_id,practitioner_organization_id,Practitioner Organization ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,practitioner_id,practitioner_id,Practitioner ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,practitioner_careteam_id,practitioner_careteam_id,Practitioner Care Team ID,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,application_version,application_version,Application Version,text,SPI Subform 1,system,FALSE
qr_spi_subform_1,qr_id,qr_id,Questionnaire Response ID,character varying,SPI Subform 1,system,FALSE
qr_spi_subform_1,06e33f1f-7202-4d5e-94d1-efbeabaa3e7d,medium_risk,SPI Subform 1 - Is medium risk?,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,2897fef9-abcf-4bb3-b33f-2accae4c06c5,any_three,SPI Subform 1 - Were any of these in the past three months?,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,35062b98-748b-441c-ad74-185823e1bb52,you_thinking_you,"SPI Subform 1 - In the past month, have you been thinking about how you might...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,3f85f2ef-d781-4001-8df5-99a9ac5a656b,high_risk,SPI Subform 1 - Is high risk?,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,41aee132-ab8e-4d64-a322-eed88f900edb,you_thoughts_some,"SPI Subform 1 - In the past month, have you had these thoughts and had some i...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,43898926-e9d5-400e-a095-62a8c7f8dd03,spi_subform,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,567e992d-fb9e-4608-9be1-9277beae3c23,you_started_work,"SPI Subform 1 - In the past month, have you started to work out or worked out...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,644c00f2-8b07-4911-92d0-f05f5e5cc837,spi_subform_2,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,71dbaac9-867f-4d7f-b6d7-e1f59402bbf9,spi_subform_3,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,7cc2e8a9-197a-42ea-9431-ba01eefc6511,you_wished_you,"SPI Subform 1 - In the past month, have you wished you were dead or wished yo...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,7fc39fba-84db-490d-af4e-8f772d91ffda,spi_subform_4,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,91e9233a-9ab1-410a-b5e3-b30867355cea,you_ever_done,"SPI Subform 1 - Have you ever done anything, started to do anything, or prepa...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,a6601f97-0a34-49d0-b181-611d6705ca42,spi_subform_5,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,c7d21a57-0fc6-4e3a-b411-beceb1fb2423,spi_subform_6,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,d60ed1ee-79c9-444f-aff7-d346974426ab,low_risk,SPI Subform 1 - Is low risk?,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,e2a74544-b333-4767-b3e3-7772413419ce,you_actually_any,"SPI Subform 1 - In the past month, have you actually had any thoughts about k...",text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,ecabd308-c45a-41f7-8754-b1f63a101019,spi_subform_7,SPI Subform 1,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,encounter-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,task-id-spi-subform-2,taskid_spi_subform,SPI Subform 1 - taskId SPI Subform 2,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,task-id-spi-subform-3,taskid_spi_subform_2,SPI Subform 2 - taskId SPI Subform 3,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,task-id-spi-subform-4,taskid_spi_subform_3,SPI Subform 2 - taskId SPI Subform 4,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,task-status-spi-subform-2,taskstatus_spi_subform,SPI Subform 1 - taskStatus SPI Subform 2,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,task-status-spi-subform-3,taskstatus_spi_subform_2,SPI Subform 2 - taskStatus SPI Subform 3,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_1,task-status-spi-subform-4,taskstatus_spi_subform_3,SPI Subform 2 - taskStatus SPI Subform 4,text,SPI Subform 1,questionnaire,FALSE
qr_spi_subform_2,questionnaire_id,questionnaire_id,Questionnaire ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,subject_patient_id,subject_patient_id,Subject Patient ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,encounter_id,encounter_id,Encounter ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,author_practitioner_id,author_practitioner_id,Author Practitioner ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,practitioner_location_id,practitioner_location_id,Practitioner Location ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,practitioner_organization_id,practitioner_organization_id,Practitioner Organization ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,practitioner_id,practitioner_id,Practitioner ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,practitioner_careteam_id,practitioner_careteam_id,Practitioner Care Team ID,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,application_version,application_version,Application Version,text,SPI Subform 2,system,FALSE
qr_spi_subform_2,qr_id,qr_id,Questionnaire Response ID,character varying,SPI Subform 2,system,FALSE
qr_spi_subform_2,18c6510f-b294-4741-ae43-9cbbc4ba7e36,client_also_screen,SPI Subform 2 - Did this client also screen positive for probable severe ment...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,27b1e829-9ad9-41c2-8cb5-01ce1f469896,you_discuss_client,SPI Subform 2 - Did you discuss this client's severe mental health screening ...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,2dd6c90f-ea68-45ba-9d30-58e02ab0812b,client_scored_moderate,SPI Subform 2 - This client scored in the moderate to high range on the C-SSR...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,4c804862-f4b9-49df-aae4-c7802e723c76,recommended_plan_address,SPI Subform 2 - What is the recommended plan to address the probable severe m...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,53b30f12-74eb-474c-941c-5f0e81b7eb9f,spi_subform,SPI Subform 2,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,783e2646-c8ea-466d-bba8-85c891a14435,spi_subform_2,SPI Subform 2,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,d02eb882-411e-4bc0-af9d-08a77fcc3f50,spi_subform_3,SPI Subform 2,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,ed537539-d317-43fc-a4b3-38de5e15ea4f,recommended_plan_address_2,SPI Subform 2 - What is the recommended plan to address the probable suicide ...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,encounter-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,f4b782e5-18e1-4edf-a3ff-409feb207253,you_discuss_client_2,SPI Subform 2 - Did you discuss this client's suicide risk screening results ...,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,task-id-spi-subform-3,taskid_spi_subform,SPI Subform 2 - taskId SPI Subform 3,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,task-id-spi-subform-4,taskid_spi_subform_2,SPI Subform 2 - taskId SPI Subform 4,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,task-status-spi-subform-3,taskstatus_spi_subform,SPI Subform 2 - taskStatus SPI Subform 3,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_2,task-status-spi-subform-4,taskstatus_spi_subform_2,SPI Subform 2 - taskStatus SPI Subform 4,text,SPI Subform 2,questionnaire,FALSE
qr_spi_subform_3,questionnaire_id,questionnaire_id,Questionnaire ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,subject_patient_id,subject_patient_id,Subject Patient ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,encounter_id,encounter_id,Encounter ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,author_practitioner_id,author_practitioner_id,Author Practitioner ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,practitioner_location_id,practitioner_location_id,Practitioner Location ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,practitioner_organization_id,practitioner_organization_id,Practitioner Organization ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,practitioner_id,practitioner_id,Practitioner ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,practitioner_careteam_id,practitioner_careteam_id,Practitioner Care Team ID,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,application_version,application_version,Application Version,text,SPI Subform 3,system,FALSE
qr_spi_subform_3,qr_id,qr_id,Questionnaire Response ID,character varying,SPI Subform 3,system,FALSE
qr_spi_subform_3,encounter-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,SPI Subform 3,questionnaire,FALSE
qr_spi_subform_4,questionnaire_id,questionnaire_id,Questionnaire ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,subject_patient_id,subject_patient_id,Subject Patient ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,encounter_id,encounter_id,Encounter ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,author_practitioner_id,author_practitioner_id,Author Practitioner ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,practitioner_location_id,practitioner_location_id,Practitioner Location ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,practitioner_organization_id,practitioner_organization_id,Practitioner Organization ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,practitioner_id,practitioner_id,Practitioner ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,practitioner_careteam_id,practitioner_careteam_id,Practitioner Care Team ID,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,application_version,application_version,Application Version,text,SPI Subform 4,system,FALSE
qr_spi_subform_4,qr_id,qr_id,Questionnaire Response ID,character varying,SPI Subform 4,system,FALSE
qr_spi_subform_4,01353b1d-f816-41c1-b330-910e9a76ed12,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,0397084a-cd51-4b3a-809d-970a2406ea49,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,06f9231a-999b-4459-8260-6fbbcdfc5d81,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,07c2e8dc-b48b-4bc7-b21b-c196cce32709,review_safety_planstep_2,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,08b5e17c-5e14-4b19-ac93-9e479cd2a2bb,review_safety_planstep_3,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,0b247120-23cf-45fc-9e4d-d959f0dda79f,taking_pills_protect,SPI Subform 4 - Taking pills - I will protect myself from this risk by:,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,0c308fef-8ce5-4217-a8d4-8e6ff00c8e14,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,101d2b7f-2b68-407d-aa49-30cb4dadc888,spi_subform_2,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,11aadd88-0cf9-48b2-939d-2b3e28191c5f,review_safety_planstep_4,Review the Safety PlanStep 4: Family members or friends who may offer help,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,12d89dfd-5e43-4f00-8446-b3af23323969,spi_subform_3,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,13321778-b5d4-4b01-8eda-610cf0007c86,step_professional_services_2,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,13e2f934-82ed-4b23-af6e-95523dc3746a,step_professional_services_3,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,14ec8995-eee9-416f-83ad-9f44631ac9b0,review_safety_planstep_5,Review the Safety PlanStep 2: Internal coping strategies,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,15e5007d-028f-4644-8fb6-0346730c3101,spi_subform_4,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,176aeeb0-e173-482a-b3eb-60f59bc04f98,spi_item_2,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,1895c0a7-b090-4f49-9b0c-08dca9a7b225,review_safety_planstep_6,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,18d8ee56-ffd8-4711-9074-126ef2cdc564,spi_subform_5,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,1a00c7b7-e80d-4e90-8ed4-efd8f6d96268,review_safety_planstep_7,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,1d0ad825-09de-4018-a680-cd0e6bf0983d,step_professional_services_4,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,1fc8f8e7-2022-48d2-b41d-4e8ad22af344,step_professional_services_5,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,20cae99e-ab90-4d75-92a2-c0af5dd60942,review_safety_planstep_8,Review the Safety PlanStep 6: Making the environment safe - Cutting - I will ...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,229e58ac-a18a-48dd-be10-f8b024a74eb3,jumping_protect_myself,SPI Subform 4 - Jumping - I will protect myself from this risk by:,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,22c11dbc-73e0-4470-9ef6-d9bd01f48c99,hanging_protect_myself,SPI Subform 4 - Hanging - I will protect myself from this risk by:,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,245e5273-e28b-41d2-a152-1f70d85576c8,few_days_like,"SPI Subform 4 - In a few days, I would like to meet for a follow-up. The purp...",text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,249f5ce8-ecc0-4e43-9675-6b01ca1502a3,spi_subform_6,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,24e98b7c-2b1c-4ebe-946f-bcb77bc2aa36,review_safety_planstep_9,Review the Safety PlanStep 6: Making the environment safe - Jumping - I will ...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,2728e75c-a0e9-4cd9-8d35-962e4f71bf41,step_members_friends,Step 4Family members or friends who may offer help - Are you willing to share...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,28b2e31a-ee4d-4e99-8974-b616145311eb,review_safety_planstep_10,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,2a6c5feb-8034-418b-8644-142a5e31df63,spi_subform_7,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,2b2e05e9-0c11-490c-bbff-278ba90d7b4e,spi_subform_8,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,2b96f1d9-3450-423d-a277-060fcfdadc6b,spi_subform_9,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,2c7b6bd7-36f6-495b-9f41-eb492c07c7b2,spi_subform_10,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,2cedd4dd-15e5-4951-8674-ea4d4eeb7cfc,review_safety_planstep_11,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,2e03fdf1-5274-494d-88e9-dd4b41ec90e6,spi_item_3,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,2f44652f-df2d-476e-933d-75b6ed55f5f2,review_safety_planstep_12,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,3314932c-64e4-4192-b583-eb31e87da1d0,review_safety_planstep_13,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,33ae3bce-ebd5-4dbc-b40c-a4cbc30736e6,spi_item_4,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,36dd1467-a7a1-428c-bdca-17d352a79904,review_safety_planstep_14,Review the Safety PlanStep 4: Family members or friends who may offer help - ...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,370c849b-0e00-42ac-be9d-3b4c719ac31a,spi_subform_11,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,3785a264-8bd5-44ab-bf08-8aa33735c0eb,review_safety_planstep_15,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,39de8b74-5cbc-4225-b27b-c97e72f08af3,spi_subform_12,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,3ab931b8-6bfd-4e5f-b86b-3c7377907331,spi_item_5,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,3cae39d6-8d44-4fe4-835b-3f3ecd9b64fe,spi_item_6,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,3e388595-a32f-4623-8c9f-3c67bad04070,spi_subform_13,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,40d6a87f-9498-4cfd-b233-4610e6de08c2,spi_subform_14,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,40d8ef64-02f0-42ae-9478-77651bd26dfa,review_safety_planstep_16,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,40fbe8d0-4380-4efc-bb04-26fc7d3714eb,review_safety_planstep_17,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,41cce38a-ca5c-4e24-904a-25b1027336ed,review_safety_planstep_18,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,437d9ea2-adb5-471a-828b-a0285a282217,review_safety_planstep_19,Review the Safety PlanStep 1: Warning signs,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,44f02467-8ee0-49f0-8da7-5e7ed827125a,step_professional_services_6,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,45772f3f-c610-408b-942b-359769945cf4,review_safety_planstep_20,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,46c2861b-70a9-4fdf-94ea-e1a01cae3149,step_professional_services_7,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
